============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(50 keV) ==> Aluminum+Polypropylene (( 5750 A) ==========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
S 2237 13 ,3533324E+02   0000000E+00  ,5540E+01  ,7817E+01  -,9589770 -,1569110 -,2360972
S 2237 13 ,7603964E+01   0000000E+00  ,2895E+01  ,1339E+02  -,9997285  ,0228719  ,0044472
S 2254 13 ,4795278E+01   0000000E+00  ,3649E+01 -,5712E+01  -,9849808  ,1698561 -,0310111
S 2254 13 ,8764446E+01   0000000E+00 -,7122E+00 -,5357E+01  -,8492086  ,4551386 -,2677567
T 2280  2 ,6560163E+03   5750969E-03  ,3665E+03  ,5029E+03   ,6328924  ,6599855 -,4048041
T 2289  2 ,2095951E+04   5750974E-03 -,3679E+02 -,4354E+01   ,6014031  ,7089437  ,3683927
T 2299  2 ,1221184E+04   5751253E-03  ,7455E+03 -,7031E+03   ,5373496 -,8374750  ,0994537
S 2305 13 ,3491934E+01   0000000E+00 -,1276E-01 -,8220E+01  -,9999542  ,0095322 -,0008529
S 2305 13 ,6598082E+01   0000000E+00  ,1919E+01 -,5688E+01  -,9900870  ,0347307  ,1360933
S 2305 13 ,5585759E+01   0000000E+00 -,1722E+00 -,7883E+01  -,7800670  ,1336751 -,6112499
T 2333  2 ,5781861E+03   5751337E-03  ,1093E+04  ,5790E+03   ,5611847 -,2992703 -,7716923
T 2344  2 ,1569748E+04   5751529E-03  ,5029E+02 -,7407E+02   ,6930717  ,6979637  ,1802727
T 2347  2 ,7720923E+03   5751174E-03 -,1266E+03  ,2269E+03   ,9842965 -,1294302 -,1200343
T 2355  2 ,1081297E+04   5752166E-03 -,8649E+03  ,4815E+03   ,8120732 -,5812552 -,0517646
T 2381  2 ,8137095E+03   5750865E-03  ,2476E+03 -,3346E+01   ,3707266 -,7092150 -,5996464
T 2405  2 ,1131237E+04   5751004E-03  ,5906E+03  ,3672E+03   ,7647433 -,5878043 -,2639201
T 2433  2 ,1036452E+04   5751778E-03 -,2318E+03  ,7790E+02   ,7270058 -,5050485  ,4651758
T 2438  2 ,6231592E+03   5751549E-03  ,2328E+03  ,9704E+03   ,9795015 -,1628988 -,1184939
S 2444 13 ,7945621E+01   0000000E+00  ,3634E+01 -,2765E+01  -,9701730  ,1815525 -,1606334
T 2493  2 ,1149551E+04   5750484E-03  ,4811E+03  ,1557E+04   ,3669030  ,5731977 -,7326845
T 2494  2 ,9973408E+03   5751949E-03  ,4412E+03  ,9314E+02   ,8713128 -,1279590 -,4737516
S 2518 13 ,6368552E+01   0000000E+00  ,3198E+01 -,8404E+01  -,7883748  ,0140339  ,6150352
S 2559 13 ,5809795E+01   0000000E+00 -,9376E+01  ,6722E+01  -,9926492 -,0530246  ,1087933
T 2559  2 ,1116186E+04   5750261E-03  ,1565E+04 -,4961E+03   ,7890714  ,5905086  ,1693104
S 2576 13 ,1325394E+02   0000000E+00 -,2553E+02  ,1201E+02  -,5281553 -,1109409 -,8418694
S 2576 13 ,6601583E+02   0000000E+00 -,2391E+02  ,1264E+02  -,8898075  ,3164102  ,3288271
S 2576 13 ,3349796E+02   0000000E+00 -,2453E+02  ,1449E+02  -,8901594 -,3856321 -,2427016
S 2576 13 ,4082125E+03   0000000E+00 -,2660E+02  ,1685E+02  -,6404446 -,2889519  ,7115740
S 2576 13 ,5041173E+03   0000000E+00 -,2273E+02  ,1206E+02  -,7250931  ,6883220 -,0212802
S 2576 13 ,1239779E+02   0000000E+00 -,1631E+02  ,1294E+02  -,9997115  ,0155319  ,0183200
S 2576 13 ,4115993E+01   0000000E+00 -,5360E+01  ,6349E+01  -,9999710  ,0073606  ,0019392
